time,voltage
5.710000000000000665e-03,-9.641084255317085017e-01
5.720000000000000258e-03,-9.545726960962001018e-01
5.730000000000000718e-03,-1.010609418848122720e+00
5.740000000000000310e-03,-1.038348366585030824e+00
5.750000000000000770e-03,-1.101070583095408617e+00
5.760000000000000363e-03,-1.042162205954238807e+00
5.770000000000000823e-03,-1.029403518209764723e+00
5.780000000000000415e-03,-1.083278708050054773e+00
5.790000000000000875e-03,-9.945863523387808991e-01
5.800000000000000468e-03,-9.755525298701052117e-01
5.810000000000000060e-03,-9.249607028322611724e-01
5.820000000000000520e-03,-9.287617403764414359e-01
5.830000000000000113e-03,-8.554333529071165287e-01
5.840000000000000573e-03,-8.109915783634772390e-01
5.850000000000000165e-03,-7.206880700924875871e-01
5.860000000000000625e-03,-7.572109472898581606e-01
5.870000000000000218e-03,-7.912585285006589197e-01
5.880000000000000678e-03,-5.910398922640336394e-01
5.890000000000000270e-03,-6.028394783684288827e-01
5.900000000000000730e-03,-5.416409584096639751e-01
5.910000000000000323e-03,-6.006714965685614471e-01
5.920000000000000782e-03,-5.501107988531145354e-01
5.930000000000000375e-03,-5.142309530802003925e-01
5.940000000000000835e-03,-4.734717143688597085e-01
5.950000000000000427e-03,-2.958780303600735406e-01
5.960000000000000887e-03,-2.799237919540599751e-01
5.970000000000000480e-03,-2.235047461887783304e-01
5.980000000000000072e-03,-6.318013719499473990e-02
5.990000000000000532e-03,-6.261235055492031520e-02
6.000000000000000125e-03,-4.576793546084720332e-02
6.010000000000000585e-03,1.059653801415876145e-01
6.020000000000000177e-03,9.558430231290086787e-02
6.030000000000000637e-03,2.061429603564063906e-01
6.040000000000000230e-03,2.802105367791014046e-01
6.050000000000000690e-03,3.189237432788323279e-01
6.060000000000000282e-03,3.165369483023697250e-01
6.070000000000000742e-03,4.638149493657980904e-01
6.080000000000000335e-03,4.527884203226434923e-01
6.090000000000000795e-03,6.078390170232192968e-01
6.100000000000000387e-03,5.554285148898384650e-01
6.110000000000000847e-03,6.281845950592384042e-01
6.120000000000000440e-03,6.589951096896079497e-01
6.130000000000000900e-03,6.701321434216375161e-01
6.140000000000000492e-03,7.751956642883258697e-01
6.150000000000000085e-03,7.324366595888248677e-01
6.160000000000000545e-03,8.570750939957163528e-01
6.170000000000000137e-03,8.967371237733788858e-01
6.180000000000000597e-03,9.747409131758011380e-01
6.190000000000000190e-03,8.840124447470770752e-01
6.200000000000000649e-03,8.706360620927385829e-01
6.210000000000000242e-03,9.656989736108856359e-01
6.220000000000000702e-03,1.046066853411887543e+00
6.230000000000000294e-03,9.496201434548211529e-01
6.240000000000000754e-03,9.989185501850449400e-01
6.250000000000000347e-03,9.760734408034772436e-01
6.260000000000000807e-03,9.734134586973357539e-01
6.270000000000000399e-03,8.904884523898666249e-01
6.280000000000000859e-03,1.007467385986893005e+00
6.290000000000000452e-03,9.123809431366288747e-01
6.300000000000000912e-03,9.513311928077413659e-01
6.310000000000000504e-03,9.933415146017418040e-01
6.320000000000000097e-03,9.186737080862804605e-01
6.330000000000000557e-03,8.209095037787581539e-01
6.340000000000000149e-03,7.735176023986727323e-01
6.350000000000000609e-03,9.095975763862391705e-01
6.360000000000000202e-03,7.505904433574429602e-01
6.370000000000000662e-03,6.692474501245285756e-01
6.380000000000000254e-03,6.652807236502586985e-01
6.390000000000000714e-03,7.016027631368423334e-01
6.400000000000000307e-03,5.037064308294395554e-01
6.410000000000000767e-03,4.762062204732495085e-01
6.420000000000000359e-03,4.826410593845482655e-01
6.430000000000000819e-03,4.710031445629063729e-01
6.440000000000000412e-03,3.414364519810098031e-01
6.450000000000000872e-03,3.034918595011576459e-01
6.460000000000000464e-03,3.082285733653661874e-01
6.470000000000000924e-03,2.166357957104917409e-01
6.480000000000000517e-03,1.745301601291968652e-01
6.490000000000000109e-03,4.232667290415827177e-02
6.500000000000000569e-03,1.621010218271647790e-02
6.510000000000000162e-03,-1.021563852354119423e-01
6.520000000000000621e-03,-2.949836942626851699e-02
6.530000000000000214e-03,-1.503670167873626951e-01
6.540000000000000674e-03,-2.862172655444803482e-01
6.550000000000000266e-03,-3.411428026926950352e-01
6.560000000000000726e-03,-4.474594712053547862e-01
6.570000000000000319e-03,-3.989855772287215774e-01
6.580000000000000779e-03,-4.380904427635192722e-01
6.590000000000000371e-03,-5.342144198993828974e-01
6.600000000000000831e-03,-5.798640772762378992e-01
6.610000000000000424e-03,-6.839853068828183336e-01
6.620000000000000884e-03,-6.746761824063786106e-01
6.630000000000000476e-03,-8.252867341642953214e-01
6.640000000000000936e-03,-8.253224523985999150e-01
6.650000000000000529e-03,-8.051905306879000301e-01
6.660000000000000121e-03,-7.838960340478513533e-01
6.670000000000000581e-03,-9.118951587234178646e-01
6.680000000000000174e-03,-9.238822351247163445e-01
6.690000000000000634e-03,-9.253866812501185812e-01
6.700000000000000226e-03,-9.754720833880319297e-01
6.710000000000000686e-03,-9.565988867973006515e-01
6.720000000000000279e-03,-9.591657196314267164e-01
6.730000000000000739e-03,-9.917215965384823528e-01
6.740000000000000331e-03,-9.745676597966836940e-01
6.750000000000000791e-03,-9.646017825498772735e-01
6.760000000000000384e-03,-9.868766344427060133e-01
6.770000000000000843e-03,-9.202258015595422558e-01
6.780000000000000436e-03,-9.520786692484907165e-01
6.790000000000000896e-03,-9.204152569463973643e-01
6.800000000000000488e-03,-9.348371263639310147e-01
6.810000000000000948e-03,-9.916693456440763832e-01
6.820000000000000541e-03,-8.868839821042483473e-01
6.830000000000000134e-03,-9.029367874585166875e-01
6.840000000000000593e-03,-8.427280728008974542e-01
6.850000000000000186e-03,-8.371192121799746477e-01
6.860000000000000646e-03,-6.901689428724652187e-01
6.870000000000000238e-03,-7.721897753082372917e-01
6.880000000000000698e-03,-6.614917002094992116e-01
6.890000000000000291e-03,-6.047833694521124182e-01
6.900000000000000751e-03,-5.846959030996247142e-01
6.910000000000000343e-03,-6.023951844409355383e-01
6.920000000000000803e-03,-5.111178905573238174e-01
6.930000000000000396e-03,-3.395375749804545040e-01
6.940000000000000856e-03,-3.282220255340009829e-01
6.950000000000000448e-03,-3.037037821159285222e-01
6.960000000000000908e-03,-1.693946154285569383e-01
6.970000000000000501e-03,-7.528449960230029769e-02
6.980000000000000961e-03,-1.123270696163541083e-01
6.990000000000000553e-03,-7.227018670049856208e-02
7.000000000000000146e-03,5.790337632501648540e-02
7.010000000000000606e-03,1.326044407232592759e-01
7.020000000000000198e-03,2.649060167377380315e-02
7.030000000000000658e-03,1.388320012158420491e-01
7.040000000000000251e-03,2.998681040886796989e-01
7.050000000000000711e-03,2.473340042344159828e-01
7.060000000000000303e-03,3.761819425555570917e-01
7.070000000000000763e-03,3.878989450574900633e-01
7.080000000000000356e-03,4.450929917494523269e-01
7.090000000000000815e-03,5.571684848316912353e-01
7.100000000000000408e-03,5.216176124941235281e-01
7.110000000000000868e-03,6.510724521324070535e-01
7.120000000000000460e-03,6.899984923079326427e-01
7.130000000000000920e-03,8.344399800003086121e-01
7.140000000000000513e-03,7.575768022787763289e-01
7.150000000000000973e-03,7.228353289411275640e-01
7.160000000000000565e-03,8.544056266665955857e-01
7.170000000000000158e-03,9.408245288560929120e-01
7.180000000000000618e-03,8.554983397874593720e-01
7.190000000000000210e-03,8.951678494469351710e-01
7.200000000000000670e-03,9.017002860847482815e-01
7.210000000000000263e-03,9.708573165911020819e-01
7.220000000000000723e-03,9.313051326628835058e-01
7.230000000000000315e-03,9.450224281889590960e-01
7.240000000000000775e-03,1.020109701492561083e+00
7.250000000000000368e-03,9.978128708125850732e-01
7.260000000000000828e-03,9.406643195760830967e-01
7.270000000000000420e-03,1.017604323157028867e+00
7.280000000000000880e-03,1.053203342440087065e+00
7.290000000000000473e-03,9.664199012410608081e-01
7.300000000000000933e-03,9.280622592375075142e-01
7.310000000000000525e-03,1.046889274339843912e+00
7.320000000000000985e-03,9.799898534048075982e-01
7.330000000000000578e-03,9.091670795129985772e-01
7.340000000000000170e-03,7.956185831928755947e-01
7.350000000000000630e-03,8.189838110082879874e-01
7.360000000000000223e-03,7.411793697817981030e-01
7.370000000000000683e-03,6.849050850133107105e-01
7.380000000000000275e-03,7.503740379063893462e-01
7.390000000000000735e-03,7.417892869183043691e-01
7.400000000000000328e-03,6.639694996022369455e-01
7.410000000000000787e-03,5.404840787760266663e-01
7.420000000000000380e-03,4.250575094750361771e-01
7.430000000000000840e-03,4.285378418878169615e-01
7.440000000000000432e-03,4.431180852282409766e-01
7.450000000000000892e-03,2.672790398444028215e-01
7.460000000000000485e-03,2.913129836815452345e-01
7.470000000000000945e-03,1.463200437214364491e-01
7.480000000000000537e-03,1.889620118010869043e-01
7.490000000000000997e-03,9.211935886196098711e-02
7.500000000000000590e-03,1.777847581976656210e-02
7.510000000000000182e-03,-5.659850677882687781e-02
7.520000000000000642e-03,-1.560949643110465801e-01
7.530000000000000235e-03,-1.603825644690451691e-01
7.540000000000000695e-03,-1.867180606952436039e-01
7.550000000000000287e-03,-4.006790038163269285e-01
7.560000000000000747e-03,-3.741493204529803829e-01
7.570000000000000340e-03,-4.518676431990629183e-01
7.580000000000000800e-03,-4.761172069731568479e-01
7.590000000000000392e-03,-4.516711336412356226e-01
7.600000000000000852e-03,-5.481945304020806597e-01
7.610000000000000445e-03,-6.555091346472198266e-01
7.620000000000000905e-03,-6.055710336653777892e-01
7.630000000000000497e-03,-7.929958358434241461e-01
7.640000000000000957e-03,-8.238425218684450879e-01
7.650000000000000550e-03,-7.669026784670992525e-01
7.660000000000001009e-03,-9.347098767533434938e-01
7.670000000000000602e-03,-9.900433998044175787e-01
7.680000000000001062e-03,-9.315414549677665246e-01
7.690000000000000654e-03,-9.754930772008053586e-01
7.700000000000000247e-03,-8.563146162866259736e-01
7.710000000000000707e-03,-8.988816830051491458e-01
7.720000000000000299e-03,-9.730661223689978101e-01
7.730000000000000759e-03,-1.042513481318257940e+00
7.740000000000000352e-03,-9.573010433200990210e-01
7.750000000000000812e-03,-1.007988813939907580e+00
7.760000000000000404e-03,-1.133565190003205769e+00
7.770000000000000864e-03,-1.071756419983209030e+00
7.780000000000000457e-03,-9.695207266658397716e-01
7.790000000000000917e-03,-1.084008273182467397e+00
7.800000000000000509e-03,-9.095876300101739531e-01
7.810000000000000969e-03,-1.004329638148105719e+00
7.820000000000000562e-03,-8.970322830693969740e-01
7.830000000000000154e-03,-8.354544239712256015e-01
7.840000000000001482e-03,-8.133076420418007269e-01
7.850000000000001074e-03,-8.864736815478647669e-01
7.860000000000000667e-03,-7.136259658772975412e-01
7.870000000000000259e-03,-6.762754491909990229e-01
7.879999999999999852e-03,-7.271516098547569085e-01
7.890000000000001179e-03,-6.412180276074815888e-01
7.900000000000000772e-03,-6.228849575161603536e-01
7.910000000000000364e-03,-5.952690884161826457e-01
7.919999999999999957e-03,-5.433994532650558984e-01
7.930000000000001284e-03,-4.552376706618433411e-01
7.940000000000000877e-03,-4.135736985409508848e-01
7.950000000000000469e-03,-3.529015547940284048e-01
7.960000000000000062e-03,-2.825689582882044970e-01
7.970000000000001389e-03,-1.712182873345526046e-01
7.980000000000000981e-03,-8.282377180275847517e-02
7.990000000000000574e-03,-3.489248407459340229e-02
8.000000000000000167e-03,6.608128058290338447e-02
8.010000000000001494e-03,1.107820744228520948e-01
8.020000000000001086e-03,1.041229003623319882e-01
8.030000000000000679e-03,1.241122463815443611e-01
8.040000000000000271e-03,2.197617530387011020e-01
8.049999999999999864e-03,3.132150259589256414e-01
8.060000000000001191e-03,3.389392827679441611e-01
8.070000000000000784e-03,5.113905398225961907e-01
8.080000000000000376e-03,5.074492708129633156e-01
8.089999999999999969e-03,5.731252091244354308e-01
8.100000000000001296e-03,5.065632290738599774e-01
8.110000000000000889e-03,6.565256831919287217e-01
8.120000000000000481e-03,6.445131109426011085e-01
8.130000000000000074e-03,8.170428779889113979e-01
8.140000000000001401e-03,8.097085680625237814e-01
8.150000000000000994e-03,7.515722802748351361e-01
8.160000000000000586e-03,8.696695059208950918e-01
8.170000000000000179e-03,8.356424792905094989e-01
8.180000000000001506e-03,9.399649891115546829e-01
8.190000000000001099e-03,9.593091334112848756e-01
8.200000000000000691e-03,1.026767756979271695e+00
8.210000000000000284e-03,9.612070163771980758e-01
8.219999999999999876e-03,1.005659384716390381e+00
8.230000000000001203e-03,9.979833703748300922e-01
8.240000000000000796e-03,9.889686357151330487e-01
8.250000000000000389e-03,9.756356226725930725e-01
8.259999999999999981e-03,1.032772225325052862e+00
8.270000000000001308e-03,9.950135808976862117e-01
8.280000000000000901e-03,1.007223985579322134e+00
8.290000000000000493e-03,8.900447100550432644e-01
8.300000000000000086e-03,1.074396053106288385e+00
8.310000000000001413e-03,9.521616159660282186e-01
8.320000000000001006e-03,8.885151093082882534e-01
8.330000000000000598e-03,8.942678137075387168e-01
8.340000000000000191e-03,8.565786951214828804e-01
8.350000000000001518e-03,7.749541589661353980e-01
8.360000000000001111e-03,7.570107927250984137e-01
8.370000000000000703e-03,7.555839977663334484e-01
8.380000000000000296e-03,6.150092078684983310e-01
8.389999999999999888e-03,5.874946316561882043e-01
8.400000000000001216e-03,4.758233994783772625e-01
8.410000000000000808e-03,5.010435368044385829e-01
8.420000000000000401e-03,4.650368118952425411e-01
8.429999999999999993e-03,3.887566738375025643e-01
8.440000000000001321e-03,3.216827471009303663e-01
8.450000000000000913e-03,2.751738573312095260e-01
8.460000000000000506e-03,3.194154766822333014e-01
8.470000000000000098e-03,2.096383615564398062e-01
8.480000000000001426e-03,3.530626394729587114e-02
8.490000000000001018e-03,8.002103189848430720e-02
8.500000000000000611e-03,5.261027137818814065e-02
8.510000000000000203e-03,-2.805135147424368119e-02
8.520000000000001530e-03,-7.276840844751519821e-02
8.530000000000001123e-03,-2.251688636116793707e-01
8.540000000000000716e-03,-1.936176333436717689e-01
8.550000000000000308e-03,-3.917225703673031800e-01
8.559999999999999901e-03,-3.993640093262353918e-01
8.570000000000001228e-03,-3.356537591979847357e-01
8.580000000000000820e-03,-5.489473310206652856e-01
8.590000000000000413e-03,-5.003917418635631664e-01
8.600000000000000006e-03,-5.254900930239957413e-01
8.610000000000001333e-03,-6.274046600629348269e-01
8.620000000000000925e-03,-6.276699253325935812e-01
8.630000000000000518e-03,-7.398622557790430765e-01
8.640000000000000110e-03,-6.978558816561321043e-01
8.650000000000001438e-03,-8.283060528289470925e-01
8.660000000000001030e-03,-8.864233880486506179e-01
8.670000000000000623e-03,-8.428051224704564692e-01
8.680000000000000215e-03,-8.680528471253399214e-01
8.690000000000001543e-03,-9.646483999099970674e-01
8.700000000000001135e-03,-9.371653829141884939e-01
8.710000000000000728e-03,-9.663041145219284367e-01
8.720000000000000320e-03,-1.043834136430862314e+00
8.729999999999999913e-03,-9.519367666199671785e-01
8.740000000000001240e-03,-9.360929157284908486e-01
8.750000000000000833e-03,-9.602652173015894244e-01
8.760000000000000425e-03,-1.015567432520902980e+00
8.770000000000000018e-03,-1.082898328126797871e+00
8.780000000000001345e-03,-9.169018928768906118e-01
8.790000000000000938e-03,-9.672915796657740595e-01
8.800000000000000530e-03,-9.277220547852549348e-01
8.810000000000000123e-03,-9.757588344947916159e-01
8.820000000000001450e-03,-9.962858460848585951e-01
8.830000000000001042e-03,-8.971755015630954455e-01
8.840000000000000635e-03,-8.628337929185474486e-01
8.850000000000000228e-03,-7.786314951508721549e-01
8.860000000000001555e-03,-7.282959509151811783e-01
8.870000000000001147e-03,-7.180057829553173621e-01
8.880000000000000740e-03,-8.357345446848636339e-01
8.890000000000000333e-03,-5.918703233459510216e-01
8.899999999999999925e-03,-6.254618158620287582e-01
8.910000000000001252e-03,-5.243648034164821725e-01
8.920000000000000845e-03,-4.510347243137786122e-01
8.930000000000000437e-03,-4.506148290270604040e-01
8.940000000000000030e-03,-3.635327621545784149e-01
8.950000000000001357e-03,-2.905020910898427067e-01
8.960000000000000950e-03,-2.031758468595596667e-01
8.970000000000000542e-03,-1.371175174069168556e-01
8.980000000000000135e-03,-1.965476502246469859e-01
8.990000000000001462e-03,-1.565745079929167505e-01
9.000000000000001055e-03,1.524019261728501440e-02
9.010000000000000647e-03,4.288133633102243075e-02
9.020000000000000240e-03,1.050714392035602684e-01
9.030000000000001567e-03,1.044348316614493455e-01
9.040000000000001160e-03,3.055687531828655268e-01
9.050000000000000752e-03,3.743998823095219253e-01
9.060000000000000345e-03,3.883526026066720371e-01
9.069999999999999937e-03,4.731917421817524727e-01
9.080000000000001265e-03,5.361739568283208079e-01
9.090000000000000857e-03,5.050363571600056112e-01
9.100000000000000450e-03,6.133863673315730347e-01
9.110000000000000042e-03,5.505056254708911023e-01
9.120000000000001369e-03,6.219563559043508327e-01
9.130000000000000962e-03,7.062233932819126370e-01
9.140000000000000555e-03,8.285284251518288956e-01
9.150000000000000147e-03,7.690031488292580208e-01
9.160000000000001474e-03,8.064229801490218064e-01
9.170000000000001067e-03,8.402763877594076058e-01
9.180000000000000659e-03,9.147478397007344775e-01
9.190000000000000252e-03,9.123912056863550113e-01
9.200000000000001579e-03,8.874660549445438917e-01
9.210000000000001172e-03,1.037148155341927724e+00
9.220000000000000764e-03,1.095135835528889157e+00
9.230000000000000357e-03,1.044176484220035395e+00
9.239999999999999949e-03,8.951929645828454740e-01
9.250000000000001277e-03,1.042358656883096479e+00
9.260000000000000869e-03,1.005853114967368400e+00
9.270000000000000462e-03,1.020419661153018076e+00
9.280000000000000054e-03,9.409981762514977310e-01
9.290000000000001382e-03,9.849618417544113713e-01
9.300000000000000974e-03,1.090337163393732656e+00
9.310000000000000567e-03,8.856064407410212391e-01
9.320000000000000159e-03,9.598154036226629326e-01
9.330000000000001487e-03,8.693183898593069836e-01
9.340000000000001079e-03,8.059446507513046143e-01
9.350000000000000672e-03,8.329541630987523648e-01
9.360000000000000264e-03,7.999319168283229864e-01
9.370000000000001592e-03,7.561497964837685659e-01
9.380000000000001184e-03,6.849448968939624294e-01
9.390000000000000777e-03,6.449681673917238012e-01
9.400000000000000369e-03,5.540075958191208461e-01
9.409999999999999962e-03,4.859029268540349666e-01
9.420000000000001289e-03,4.969569431797292158e-01
9.430000000000000882e-03,4.440708026133162178e-01
9.440000000000000474e-03,3.962969153634079422e-01
9.450000000000000067e-03,3.390629087475482417e-01
9.460000000000001394e-03,2.580163200793609835e-01
9.470000000000000986e-03,2.211068923482833459e-01
9.480000000000000579e-03,1.368383941004260862e-01
9.490000000000000172e-03,1.856989778996764318e-01
9.500000000000001499e-03,-2.937442022052549201e-02
9.510000000000001091e-03,-4.966993786451979337e-02
9.520000000000000684e-03,-1.082051771460383338e-01
9.530000000000000276e-03,-1.539098896053659460e-01
9.540000000000001604e-03,-2.227506991250122470e-01
9.550000000000001196e-03,-3.106600429750191461e-01
9.560000000000000789e-03,-3.906224655258626055e-01
9.570000000000000381e-03,-4.501562051743904225e-01
9.579999999999999974e-03,-4.434131087510265745e-01
9.590000000000001301e-03,-5.671187562332907772e-01
9.600000000000000894e-03,-5.400573064716241989e-01
9.610000000000000486e-03,-5.344028979924366762e-01
9.620000000000000079e-03,-6.739802163164108073e-01
9.630000000000001406e-03,-7.869355254191405802e-01
9.640000000000000999e-03,-7.177001047809471457e-01
9.650000000000000591e-03,-8.616268745188249145e-01
9.660000000000000184e-03,-8.997986290900443773e-01
9.670000000000001511e-03,-8.843086907279948949e-01
9.680000000000001104e-03,-9.260987165519084519e-01
9.690000000000000696e-03,-8.834349431895185401e-01
9.700000000000000289e-03,-9.147512668015829185e-01
9.710000000000001616e-03,-1.030543370998385555e+00
9.720000000000001208e-03,-1.057361532337565357e+00
9.730000000000000801e-03,-1.000253808924566057e+00
9.740000000000000394e-03,-1.065259215098831591e+00
9.749999999999999986e-03,-1.044394912057465374e+00
9.760000000000001313e-03,-9.813010606275832659e-01
9.770000000000000906e-03,-9.620959989912933885e-01
9.780000000000000498e-03,-9.820180431551057687e-01
9.790000000000000091e-03,-9.065068768828581369e-01
9.800000000000001418e-03,-9.160673673010623075e-01
9.810000000000001011e-03,-8.021422410278038484e-01
9.820000000000000603e-03,-9.153267901566741749e-01
9.830000000000000196e-03,-9.219746418905928609e-01
9.840000000000001523e-03,-8.095567175584691411e-01
9.850000000000001116e-03,-8.300809961523940572e-01
9.860000000000000708e-03,-8.096363459470543589e-01
9.870000000000000301e-03,-7.914435660864758137e-01
9.880000000000001628e-03,-6.262524365887254252e-01
9.890000000000001221e-03,-4.685490027750684461e-01
9.900000000000000813e-03,-6.006119763088888508e-01
9.910000000000000406e-03,-5.238370404955481341e-01
9.919999999999999998e-03,-5.790726278944451355e-01
9.930000000000001326e-03,-3.891465865172045735e-01
9.940000000000000918e-03,-4.144380828021573815e-01
9.950000000000000511e-03,-3.192816169724962405e-01
9.960000000000000103e-03,-2.633177861587990831e-01
9.970000000000001431e-03,-1.345073361446779137e-01
9.980000000000001023e-03,-1.227685256004830278e-01
9.990000000000000616e-03,-1.321149599922064044e-02
1.000000000000000021e-02,-5.356072669992604368e-02
1.001000000000000154e-02,3.214666469130224302e-02
1.002000000000000113e-02,-6.869478441431398075e-02
1.003000000000000072e-02,1.526123043944916102e-01
1.004000000000000031e-02,2.414308259813706392e-01
1.005000000000000164e-02,3.314806740250635375e-01
1.006000000000000123e-02,3.651063714033321306e-01
1.007000000000000083e-02,5.112741533512108472e-01
1.008000000000000042e-02,5.118673298475331368e-01
1.009000000000000001e-02,5.660182620572057344e-01
1.010000000000000134e-02,6.543373835095809277e-01
1.011000000000000093e-02,7.542371803056264756e-01
1.012000000000000052e-02,6.433235143676949708e-01
1.013000000000000012e-02,6.726810345504119493e-01
1.014000000000000144e-02,8.245795694484008287e-01
1.015000000000000104e-02,7.904126963471134193e-01
1.016000000000000063e-02,8.502161155811889248e-01
1.017000000000000022e-02,9.313938766965187410e-01
1.018000000000000155e-02,9.024875139467655183e-01
1.019000000000000114e-02,9.520358271094214730e-01
1.020000000000000073e-02,9.906958311351857782e-01
1.021000000000000033e-02,9.261802029410904913e-01
1.022000000000000165e-02,8.863716639714520618e-01
1.023000000000000125e-02,1.027578122888459955e+00
1.024000000000000084e-02,1.065295074891874805e+00
1.025000000000000043e-02,1.043535906810092451e+00
1.026000000000000002e-02,9.078081049081376808e-01
1.027000000000000135e-02,1.049307252108401034e+00
1.028000000000000094e-02,1.005665837680848940e+00
1.029000000000000054e-02,9.509261301467997196e-01
1.030000000000000013e-02,9.379342486852519922e-01
1.031000000000000145e-02,9.096769845677999955e-01
1.032000000000000105e-02,9.420658381894518874e-01
1.033000000000000064e-02,8.432646623504433947e-01
1.034000000000000023e-02,7.759334896624744404e-01
1.035000000000000156e-02,6.772102013154882583e-01
1.036000000000000115e-02,7.742802854827987025e-01
1.037000000000000074e-02,7.175501037816778283e-01
1.038000000000000034e-02,6.030009234876787527e-01
1.039000000000000166e-02,5.795436730868820385e-01
1.040000000000000126e-02,5.236402544973637330e-01
1.041000000000000085e-02,4.349459034322551432e-01
1.042000000000000044e-02,4.934624388973438136e-01
1.043000000000000003e-02,4.150459927209833033e-01
1.044000000000000136e-02,2.891347756057272567e-01
1.045000000000000095e-02,2.973042034391069066e-01
1.046000000000000055e-02,3.706835489386310911e-01
1.047000000000000014e-02,1.382231925169294384e-01
1.048000000000000147e-02,6.904667896465657706e-02
1.049000000000000106e-02,1.284345199924324665e-01
1.050000000000000065e-02,-7.352658752025262312e-02
1.051000000000000024e-02,-1.877445410872468634e-01
1.052000000000000157e-02,-7.054448715597341768e-02
1.053000000000000116e-02,-1.872303792566106795e-01
1.054000000000000076e-02,-2.489264989938375083e-01
1.055000000000000035e-02,-3.392063343417985322e-01
1.056000000000000168e-02,-4.150390765498188639e-01
1.057000000000000127e-02,-4.008427692702676293e-01
1.058000000000000086e-02,-4.213386758922543773e-01
1.059000000000000045e-02,-5.414491499768782079e-01
1.060000000000000005e-02,-6.763186522778519283e-01
1.061000000000000137e-02,-7.617485155464358559e-01
1.062000000000000097e-02,-6.222198769705648003e-01
1.063000000000000056e-02,-7.367292216152816486e-01
1.064000000000000015e-02,-8.562434157914140531e-01
1.065000000000000148e-02,-8.031163939337161439e-01
1.066000000000000107e-02,-9.090085088783327327e-01
1.067000000000000066e-02,-8.871134552589099442e-01
1.068000000000000026e-02,-9.807490138143345471e-01
1.069000000000000158e-02,-9.444282049008242419e-01
1.070000000000000118e-02,-8.873973994238260055e-01
1.071000000000000077e-02,-9.926964846152760424e-01
1.072000000000000036e-02,-9.209249633156249004e-01
1.073000000000000169e-02,-1.042437292834841323e+00
1.074000000000000128e-02,-1.008033535435996608e+00
1.075000000000000087e-02,-1.044209977433037340e+00
1.076000000000000047e-02,-9.582273676156425335e-01
1.077000000000000006e-02,-1.005840264326120836e+00
1.078000000000000139e-02,-8.708190860399425137e-01
1.079000000000000098e-02,-9.186461276374102702e-01
1.080000000000000057e-02,-9.048839435898732297e-01
1.081000000000000016e-02,-9.702080358796534298e-01
1.082000000000000149e-02,-9.422943467219689895e-01
1.083000000000000108e-02,-8.338991028992254195e-01
1.084000000000000068e-02,-8.653050374698457725e-01
1.085000000000000027e-02,-7.976552126662530551e-01
1.086000000000000160e-02,-8.467552816094072732e-01
1.087000000000000119e-02,-7.580498196458336224e-01
1.088000000000000078e-02,-7.799821056285001220e-01
1.089000000000000037e-02,-7.495657741798814611e-01
1.090000000000000170e-02,-6.093231587725147502e-01
1.091000000000000129e-02,-5.440358281213309999e-01
1.092000000000000089e-02,-4.749190344644809714e-01
1.093000000000000048e-02,-3.096016321116122350e-01
1.094000000000000007e-02,-3.688055454300979696e-01
1.095000000000000140e-02,-2.794100723506034445e-01
1.096000000000000099e-02,-3.214602389864100740e-01
1.097000000000000058e-02,-2.412170387146575501e-01
1.098000000000000018e-02,-1.681385244844649796e-01
1.099000000000000150e-02,-9.796707471391075117e-02
1.100000000000000110e-02,1.981935100461219498e-02
1.101000000000000069e-02,6.808641148702256063e-03
1.102000000000000028e-02,1.246265465817149865e-01
1.103000000000000161e-02,2.105999685879229588e-01
1.104000000000000120e-02,3.532213028610744487e-01
1.105000000000000079e-02,2.790302847860191005e-01
1.106000000000000039e-02,4.313924698794227575e-01
1.107000000000000171e-02,4.406642778748511846e-01
1.108000000000000131e-02,4.886473016609465536e-01
1.109000000000000090e-02,4.979152824761027274e-01
1.110000000000000049e-02,6.927639151562690056e-01
1.111000000000000008e-02,5.696288656335501965e-01
1.112000000000000141e-02,7.122824412728703258e-01
1.113000000000000100e-02,7.172545408612238660e-01
1.114000000000000060e-02,7.185027121454630183e-01
1.115000000000000019e-02,7.614927229160060040e-01
1.116000000000000152e-02,9.258760148164677517e-01
1.117000000000000111e-02,8.689478944516638714e-01
1.118000000000000070e-02,9.171200611583859574e-01
1.119000000000000029e-02,9.396029307923610130e-01
1.120000000000000162e-02,1.011642141435642905e+00
1.121000000000000121e-02,1.062747911861624095e+00
1.122000000000000081e-02,9.697855701725203170e-01
1.123000000000000040e-02,9.450050023885933070e-01
1.124000000000000173e-02,9.857913571939390662e-01
1.125000000000000132e-02,1.007616156968226706e+00
1.126000000000000091e-02,9.505612196334440878e-01
1.127000000000000050e-02,9.970999746890175652e-01
1.128000000000000010e-02,1.031178253683567414e+00
1.129000000000000142e-02,9.739907537967642526e-01
1.130000000000000102e-02,1.010200216999158629e+00
1.131000000000000061e-02,9.330179254454640247e-01
1.132000000000000020e-02,9.432195915434418154e-01
1.133000000000000153e-02,8.396676342473212706e-01
1.134000000000000112e-02,8.187326787659466865e-01
1.135000000000000071e-02,8.311108604396364452e-01
1.136000000000000031e-02,7.633362566328963927e-01
1.137000000000000163e-02,7.054243409909519702e-01
1.138000000000000123e-02,6.268959858946924202e-01
1.139000000000000082e-02,7.284129158789960368e-01
1.140000000000000041e-02,6.347821851355444078e-01
1.141000000000000174e-02,5.302037533145280701e-01
